STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,1,Male,97,97 years,Number,84,97,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,1,Male,98,98 years,Number,51,98,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,1,Male,99,99 years,Number,42,99,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,1,Male,650,100 years and over,Number,60,100,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,200,Under 1 year,Number,84,0,0-3
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,1,1 year,Number,103,1,0-3
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,2,2 years,Number,145,2,0-3
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,3,3 years,Number,193,3,0-3
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,4,4 years,Number,202,4,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,5,5 years,Number,241,5,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,6,6 years,Number,252,6,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,7,7 years,Number,254,7,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,8,8 years,Number,256,8,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,9,9 years,Number,270,9,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,10,10 years,Number,262,10,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,11,11 years,Number,310,11,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,12,12 years,Number,308,12,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,13,13 years,Number,377,13,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,14,14 years,Number,479,14,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,15,15 years,Number,546,15,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,16,16 years,Number,566,16,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,17,17 years,Number,671,17,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,18,18 years,Number,651,18,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,19,19 years,Number,608,19,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,20,20 years,Number,567,20,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,21,21 years,Number,583,21,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,22,22 years,Number,543,22,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,23,23 years,Number,517,23,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,24,24 years,Number,511,24,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,25,25 years,Number,506,25,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,26,26 years,Number,514,26,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,27,27 years,Number,451,27,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,28,28 years,Number,456,28,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,29,29 years,Number,459,29,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,30,30 years,Number,519,30,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,31,31 years,Number,473,31,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,32,32 years,Number,494,32,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,33,33 years,Number,519,33,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,34,34 years,Number,602,34,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,35,35 years,Number,615,35,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,36,36 years,Number,667,36,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,37,37 years,Number,733,37,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,38,38 years,Number,771,38,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,39,39 years,Number,872,39,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,40,40 years,Number,930,40,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,41,41 years,Number,1033,41,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,42,42 years,Number,1031,42,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,43,43 years,Number,1055,43,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,44,44 years,Number,1045,44,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,45,45 years,Number,1111,45,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,46,46 years,Number,1154,46,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,47,47 years,Number,1218,47,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,48,48 years,Number,1354,48,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,49,49 years,Number,1287,49,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,50,50 years,Number,1413,50,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,51,51 years,Number,1468,51,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,52,52 years,Number,1573,52,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,53,53 years,Number,1525,53,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,54,54 years,Number,1632,54,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,55,55 years,Number,1650,55,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,56,56 years,Number,1790,56,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,57,57 years,Number,1798,57,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,58,58 years,Number,1849,58,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,59,59 years,Number,1825,59,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,60,60 years,Number,1820,60,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,61,61 years,Number,1856,61,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,62,62 years,Number,1864,62,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,63,63 years,Number,1727,63,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,64,64 years,Number,1698,64,4-64
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,65,65 years,Number,1395,65,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,66,66 years,Number,1024,66,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,67,67 years,Number,955,67,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,68,68 years,Number,945,68,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,69,69 years,Number,910,69,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,70,70 years,Number,901,70,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,71,71 years,Number,909,71,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,72,72 years,Number,956,72,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,73,73 years,Number,1030,73,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,74,74 years,Number,1006,74,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,75,75 years,Number,1138,75,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,76,76 years,Number,1220,76,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,77,77 years,Number,1141,77,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,78,78 years,Number,1305,78,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,79,79 years,Number,1326,79,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,80,80 years,Number,1386,80,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,81,81 years,Number,1381,81,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,82,82 years,Number,1547,82,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,83,83 years,Number,1691,83,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,84,84 years,Number,1627,84,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,85,85 years,Number,1698,85,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,86,86 years,Number,1748,86,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,87,87 years,Number,1756,87,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,88,88 years,Number,1743,88,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,89,89 years,Number,1517,89,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,90,90 years,Number,1478,90,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,91,91 years,Number,1398,91,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,92,92 years,Number,1068,92,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,93,93 years,Number,966,93,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,94,94 years,Number,794,94,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,95,95 years,Number,634,95,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,96,96 years,Number,469,96,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,97,97 years,Number,371,97,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,98,98 years,Number,246,98,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,99,99 years,Number,170,99,65+
F4006C20,Working at a job or business or attending school or college to a greater extent,2022,2022,2,Female,650,100 years and over,Number,330,100,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,200,Under 1 year,Number,23,0,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,1,1 year,Number,44,1,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,2,2 years,Number,120,2,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,3,3 years,Number,271,3,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,4,4 years,Number,418,4,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,5,5 years,Number,510,5,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,6,6 years,Number,653,6,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,7,7 years,Number,745,7,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,8,8 years,Number,770,8,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,9,9 years,Number,860,9,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,10,10 years,Number,865,10,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,11,11 years,Number,883,11,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,12,12 years,Number,955,12,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,13,13 years,Number,957,13,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,14,14 years,Number,952,14,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,15,15 years,Number,931,15,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,16,16 years,Number,905,16,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,17,17 years,Number,977,17,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,18,18 years,Number,1022,18,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,19,19 years,Number,951,19,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,20,20 years,Number,936,20,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,21,21 years,Number,785,21,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,22,22 years,Number,846,22,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,23,23 years,Number,828,23,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,24,24 years,Number,742,24,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,25,25 years,Number,638,25,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,26,26 years,Number,678,26,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,27,27 years,Number,611,27,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,28,28 years,Number,571,28,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,29,29 years,Number,567,29,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,30,30 years,Number,552,30,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,31,31 years,Number,604,31,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,32,32 years,Number,531,32,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,33,33 years,Number,479,33,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,34,34 years,Number,565,34,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,35,35 years,Number,599,35,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,36,36 years,Number,567,36,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,37,37 years,Number,614,37,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,38,38 years,Number,635,38,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,39,39 years,Number,699,39,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,40,40 years,Number,767,40,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,41,41 years,Number,765,41,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,42,42 years,Number,773,42,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,43,43 years,Number,711,43,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,44,44 years,Number,810,44,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,45,45 years,Number,732,45,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,46,46 years,Number,757,46,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,47,47 years,Number,834,47,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,48,48 years,Number,902,48,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,49,49 years,Number,933,49,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,50,50 years,Number,951,50,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,51,51 years,Number,1023,51,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,52,52 years,Number,957,52,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,53,53 years,Number,919,53,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,54,54 years,Number,1021,54,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,55,55 years,Number,1025,55,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,56,56 years,Number,1009,56,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,57,57 years,Number,1051,57,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,58,58 years,Number,1109,58,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,59,59 years,Number,1104,59,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,60,60 years,Number,1077,60,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,61,61 years,Number,1105,61,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,62,62 years,Number,1114,62,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,63,63 years,Number,1040,63,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,64,64 years,Number,1041,64,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,65,65 years,Number,1020,65,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,66,66 years,Number,734,66,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,67,67 years,Number,625,67,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,68,68 years,Number,572,68,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,69,69 years,Number,530,69,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,70,70 years,Number,529,70,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,71,71 years,Number,512,71,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,72,72 years,Number,525,72,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,73,73 years,Number,420,73,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,74,74 years,Number,512,74,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,75,75 years,Number,454,75,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,76,76 years,Number,463,76,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,77,77 years,Number,443,77,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,78,78 years,Number,433,78,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,79,79 years,Number,378,79,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,80,80 years,Number,379,80,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,81,81 years,Number,376,81,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,82,82 years,Number,362,82,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,83,83 years,Number,353,83,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,84,84 years,Number,319,84,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,85,85 years,Number,293,85,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,86,86 years,Number,265,86,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,87,87 years,Number,251,87,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,88,88 years,Number,236,88,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,89,89 years,Number,164,89,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,90,90 years,Number,138,90,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,91,91 years,Number,103,91,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,92,92 years,Number,75,92,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,93,93 years,Number,60,93,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,94,94 years,Number,36,94,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,95,95 years,Number,26,95,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,96,96 years,Number,16,96,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,97,97 years,Number,11,97,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,98,98 years,Number,8,98,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,99,99 years,Number,1,99,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,1,Male,650,100 years and over,Number,8,100,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,200,Under 1 year,Number,26,0,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,1,1 year,Number,37,1,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,2,2 years,Number,71,2,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,3,3 years,Number,169,3,0-3
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,4,4 years,Number,202,4,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,5,5 years,Number,270,5,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,6,6 years,Number,281,6,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,7,7 years,Number,354,7,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,8,8 years,Number,366,8,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,9,9 years,Number,425,9,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,10,10 years,Number,455,10,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,11,11 years,Number,485,11,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,12,12 years,Number,530,12,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,13,13 years,Number,605,13,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,14,14 years,Number,680,14,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,15,15 years,Number,771,15,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,16,16 years,Number,828,16,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,17,17 years,Number,1013,17,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,18,18 years,Number,1134,18,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,19,19 years,Number,1075,19,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,20,20 years,Number,1114,20,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,21,21 years,Number,1027,21,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,22,22 years,Number,1010,22,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,23,23 years,Number,854,23,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,24,24 years,Number,828,24,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,25,25 years,Number,728,25,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,26,26 years,Number,689,26,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,27,27 years,Number,751,27,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,28,28 years,Number,734,28,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,29,29 years,Number,663,29,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,30,30 years,Number,722,30,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,31,31 years,Number,762,31,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,32,32 years,Number,710,32,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,33,33 years,Number,675,33,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,34,34 years,Number,762,34,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,35,35 years,Number,812,35,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,36,36 years,Number,844,36,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,37,37 years,Number,846,37,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,38,38 years,Number,918,38,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,39,39 years,Number,1064,39,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,40,40 years,Number,1031,40,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,41,41 years,Number,1082,41,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,42,42 years,Number,1062,42,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,43,43 years,Number,1093,43,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,44,44 years,Number,1081,44,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,45,45 years,Number,1041,45,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,46,46 years,Number,1073,46,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,47,47 years,Number,1073,47,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,48,48 years,Number,1089,48,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,49,49 years,Number,1184,49,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,50,50 years,Number,1148,50,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,51,51 years,Number,1183,51,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,52,52 years,Number,1211,52,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,53,53 years,Number,1176,53,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,54,54 years,Number,1167,54,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,55,55 years,Number,1229,55,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,56,56 years,Number,1193,56,4-64
